title,text,rating,author,app_version,date,app_name,platform,extraction_method,extraction_date,vote_sum,vote_count,review_id
Т.v,"The worst in the world, I do not recommend, reasons pile, service is worthless, offers at a lower level",1,Fuckcibc,6.16.0,2024-08-07 12:15:04,Rogers,iOS,itunes_rss,2025-05-29,0,0,71a94156362631f6a2dfde49032ee9ac
The worst internet connection,Internet nulle,1,اخلاص اخلاص,6.16.0,2024-08-06 05:12:06,Rogers,iOS,itunes_rss,2025-05-29,0,0,758cc97b8f092ec36e13f83c18c3c224
Not good,This thing is the hardest to work with.,2,amforry,6.16.0,2024-08-04 14:16:04,Rogers,iOS,itunes_rss,2025-05-29,0,0,098159e82ad0a3ff402760f9f14f94ec
Sign outed,"The app sucks because every time I go to check my data it says I signed out of my session, this wasn’t a problem for Fido’s app I could check it every time but this app is so annoying and makes it completely useless",1,ChrisPchiken,6.16.0,2024-08-03 19:52:42,Rogers,iOS,itunes_rss,2025-05-29,0,0,654290e9f982b18ac076de5e36d337a9
Bad internet service,Bad internet service in Surrey bc on street on many places my business is effected every due to bad network u r not ready to improve ur service no change,1,brar lovepreet,6.16.0,2024-08-03 13:29:41,Rogers,iOS,itunes_rss,2025-05-29,0,0,1a648c1bffdfbeff75a7f1f2c205ba84
Useless,"Don’t be surprised if it won’t capture data usage, calls made or texts sent. A common problem for iPhone users but Rogers can’t be bothered",1,FDUPBAD,6.16.0,2024-08-02 20:38:18,Rogers,iOS,itunes_rss,2025-05-29,0,0,a444ea6f7ffe2482c7620599b813c666
Problem,"I have Ignite on my TV and get many channels, but only a small percentage of them are listed on the app. It would be nice if all of the available channels in my deal would be listed. Otherwise, a great app!",3,failedme,6.16.0,2024-08-02 12:40:46,Rogers,iOS,itunes_rss,2025-05-29,0,0,982b39a9b30b2cf069ea981ef0408800
It’s ok,"Wifi drops a lot, and from time to time we are unable to even see our wifi.",3,Bleaf71,6.16.0,2024-08-01 16:36:13,Rogers,iOS,itunes_rss,2025-05-29,0,0,5523f90562dc53e9b95909bd28016aad
Every single day,"Every day I have to enter my email and password. Every day. Every single day. I’m using the same phone on the same Roger’s network and the same Roger’s internet every day yet it gets confused and wastes my time, basically making this app useless for anything quick.",2,shockja,6.16.0,2024-07-29 10:46:46,Rogers,iOS,itunes_rss,2025-05-29,0,0,85b6dea103d3de801154a7ef5ec9838b
Billing,"You can’t trust Roger’s sales team. One of their canvassers came to my house months ago, gave me spiel about low bills and a credit for the activation fee ($60) within the first month or two. I had 3 separate accounts with them too. After 4 months still no credit and according to Roger’s they have no recollection of my signing agreement, and of course I deleted before thinking I needed to have proof. They are a joke and I will never ever go back to Roger’s and will be telling anyone i know not to trust them.",1,Roger’s sucks,6.16.0,2024-07-29 06:10:14,Rogers,iOS,itunes_rss,2025-05-29,0,0,d9c38e7a86fd882dcd8f1bbbfe43db05
Garbage,Garbage service garbage company,1,Noone00001,6.16.0,2024-07-25 16:22:27,Rogers,iOS,itunes_rss,2025-05-29,0,0,691fa35d3c9654faea9a2086cf1490e0
about bill,i paid my current bill. after paid the bill acount was showing 0.0$. but nxt day wen i login my acount  .it showing agin 54.01$ in acount..why like that... i already got payment confirmation mail from rogers.,1,saabi079,6.16.0,2024-07-24 08:29:20,Rogers,iOS,itunes_rss,2025-05-29,0,0,53773360bb71daecadaf30bd7c558f1c
Reconnexion,"L’application est bien, mais à chaque ouverture on doit ce reconnecter à chaque ouverture de l’application. Avec l’application de Bell, je n’ai pas besoin de faire cela. C’est un peux agaçant de s’authentifier à chaque ouverture de l’application",4,SamuelJacques,6.16.0,2024-07-20 14:58:22,Rogers,iOS,itunes_rss,2025-05-29,0,0,e4ec702b9dab4a8da25a677a77f23ce0
"App is decent, customer support is pathetic","Rogers has one of the most pathetic customer support. They love to communicate information to customers and then do not admit to their mistake wow.

So closing my Roger’s plan very soon.",1,shazilmfs,6.16.0,2024-07-19 15:56:13,Rogers,iOS,itunes_rss,2025-05-29,0,0,b8c8ad422d4b67e67523ddce22cd5c29
Broken,Can’t open…always says “something went wrong” really? Do better folks!,1,Ghtttf,6.16.0,2024-07-17 21:35:05,Rogers,iOS,itunes_rss,2025-05-29,0,0,70ca937249d20be812350b367b6c41f2
Poor network,I m struggling for 5 g internet and Mobile towers very poor service I m highly disappointed I made a mistake to moved from bell mts,1,mogvdgn,6.16.0,2024-07-17 09:26:13,Rogers,iOS,itunes_rss,2025-05-29,0,0,6e445017298430332f51b8452d00de0a
Disappointing,"The app just opens on my iPhone but always and I mean always stalls on the picture of the young lady leaning over her phone. So it is useless as a mobile app. It opens fine on my iPad!!!🤷🏻‍♂️
Resolution provided by support staff. Thx",4,sm8le,6.16.0,2024-07-15 12:02:33,Rogers,iOS,itunes_rss,2025-05-29,0,0,505c76733e85257c241f4af71c8b46da
Not working,For past one week the aap just asked for login and then says sorry something went wrong we are working on it. I reinstalled the app but the same issue. When will it be fixed?,2,Kindprince,6.16.0,2024-07-14 19:38:53,Rogers,iOS,itunes_rss,2025-05-29,0,0,6fde4c7dcecdfeffa32a170dab91462f
Forced Analytics,"On a fresh install there is an opt-in requesting “Help us improve your network experience”. The problem is that the only option is consent, there’s no option to reject this “optional” sharing of location data. Very disingenuous of them.",1,phantom.jordan,6.16.0,2024-07-13 13:48:21,Rogers,iOS,itunes_rss,2025-05-29,0,0,4fccdcbe643bd3927cbd3ba47a59b3f8
Worst service,Never go with rogers ! No network coverage . People can’t call me at times and I can’t saying call failed ! Worst mistake to switch to Rogers !,1,Sam23198,6.16.0,2024-07-11 12:05:50,Rogers,iOS,itunes_rss,2025-05-29,0,0,04e51d9988ea1bf34a89a97c6bf4db6e
Chat people,Not helpful at all late replies and leave the chat without informing,1,Ahshsvksjshsvsv,6.16.0,2024-07-09 12:19:56,Rogers,iOS,itunes_rss,2025-05-29,0,0,74b799159cf092a08b0a83cf8af6d6cd
s,the internet is soo bad in front of the window its not coming ☹️,1,ensanbxo,6.16.0,2024-07-05 13:20:28,Rogers,iOS,itunes_rss,2025-05-29,0,0,6d3ee2a6986174830a10da105cdbb445
Can’t always log on,I don’t know why but sometimes my App doesn’t load to where I can log on.,3,Iikkie,6.16.0,2024-07-05 12:28:52,Rogers,iOS,itunes_rss,2025-05-29,0,0,17d3d1bea25601bb2b62cb06069beaba
Let me at least log in,This app is garbage. Wont even let me login after i registered and verified my account. Stupid app.,1,rafael bersamin,6.16.0,2024-07-03 22:47:28,Rogers,iOS,itunes_rss,2025-05-29,0,0,d355b83265f10037db40e6ec86064d92
Garbage company,"Useless customer service, barely functional app, incompetent company.",1,Jc ko,6.16.0,2024-07-02 10:03:41,Rogers,iOS,itunes_rss,2025-05-29,0,0,1de22528fab5e5e624c4ece49e6060b0
Cannot Login Anymore,"Had its ups and downs, but was working until recently. Now I can no longer login, when I press the red “continue” button on the sign in page after entering my email nothing happens. I figured it would be fixed soon but it has been weeks if not a month now and I’m still having this issue.",2,aMadCowDZs,6.16.0,2024-07-01 14:16:05,Rogers,iOS,itunes_rss,2025-05-29,0,0,94ee7e936942917737e39b6c5eb4cb85
"One of the big three, keeping consumer costs elevated.","Rogers, Bell, Telus; a closed triopoly, not interested in a free market, but only keeping Canadians hostage to their profit goals. 
Their prices (and profits) are kept high by keeping competition out. There is no proactive action taken to work towards securing better deals for clients… and there’s two other paths to take, which are different sides of the same triangle of corporate greed. They lobby really, really hard, under the guise of protecting Canadian interests, when their concern is only self serving.
Open up the communication market and see how well these three succeed in the face of fair competition.",2,P:ssed off,6.16.0,2024-06-29 21:05:19,Rogers,iOS,itunes_rss,2025-05-29,0,0,0430af847c5521fa932aa5200e7c2268
Very laggy,Very laggy,3,Dhritiman Roy,6.16.0,2024-06-28 14:40:56,Rogers,iOS,itunes_rss,2025-05-29,0,0,66ea103869f7227df23442705408dba8
Useless,"Useless app, always logs out and asks you to log back in with password. They had the FaceID in previous versions but I guess they thought “that’s too easy, let’s make their life miserable”. The only app that goes backwards in updates.",1,Michael Semary,6.16.0,2024-06-27 07:11:36,Rogers,iOS,itunes_rss,2025-05-29,1,1,adfac74fddce9400b809aba4e2ef27aa
Stealing,My phone even tho I am paying it now it’s disconnected,2,jahdhddj,6.16.0,2024-06-27 03:42:04,Rogers,iOS,itunes_rss,2025-05-29,0,0,3827a4c00bb767ae5ee40f5f564c5dbd
Easy,I have never had a problem with Roger’s they have always been polite and easy to deal with.,5,canadiangirl64,6.16.0,2024-06-26 12:59:32,Rogers,iOS,itunes_rss,2025-05-29,0,0,ab897dc7b7b366e7ffa5bc98df9c5e87
What is this update?,"Just updated and all I get on the app is someone sitting on a couch looking at her phone pic?
Edit:  The above happened when I tried opening My Rogers from the app store list of recently updated apps, all other apps always worked correctly from that list.
WHEN I opened My Rogers from the collection of iPhone apps then it would open and work correctly at a log-in screen; weird.",1,Grakky99,6.16.0,2024-06-25 19:20:35,Rogers,iOS,itunes_rss,2025-05-29,0,0,59a93c2131303381c9c52ff2fde7a3af
Constant time outs,Logs me out every time. Time out. It’s annoying af,1,AD05,6.16.0,2024-06-25 17:47:52,Rogers,iOS,itunes_rss,2025-05-29,0,0,d1542ca9c28020276b8f32ddf72d8408
Network weak.,Some Where Network is very very poor.,5,The Sumon,6.16.0,2024-06-25 14:55:58,Rogers,iOS,itunes_rss,2025-05-29,0,0,6a4e584355e52abfd20ec78eac2e8ab8
Internet,Internet is very slow. It slows down terribly,1,Viktoriia’sBur,6.16.0,2024-06-24 20:55:34,Rogers,iOS,itunes_rss,2025-05-29,0,0,34f5340ed4d02f47e4274d90169bc4f4
Worst customer services,"Customer care services is the worst, they never answer the call, the staff they have is not at all trained and they don’t refund the amount they deducted mistakenly.",1,Shiv 240,6.16.0,2024-06-20 14:24:46,Rogers,iOS,itunes_rss,2025-05-29,0,0,bb63edc779d085e9ebf80277c8ea4adc
Useless,"Every time I try to get on MyRogers app to make a payment, it says there is a problem and to try again later. That’s it, that’s all.",1,suz320,6.16.0,2024-06-19 06:41:22,Rogers,iOS,itunes_rss,2025-05-29,0,0,79fe131495f354bc9d4ec2734b889eb5
High speed scam,I had been using my home internet from gogeco during a billing cycle and never used my rogers internet during this cycle and rogers said my high speed internet is used up. Please rogers how did that happen?,1,RuyiZee,6.15.1,2024-06-17 17:23:09,Rogers,iOS,itunes_rss,2025-05-29,0,0,601d9135ebd1c7c6ee89091ca176454c
Waste your time for nothing,"Horrible, log you out VERY OFTEN",1,gvinios,6.15.1,2024-06-15 16:19:20,Rogers,iOS,itunes_rss,2025-05-29,0,0,7f20cb4d3bf0a3a395688eef96f94f1c
About bill...,"The bill , o my god, it is very expensive.",1,Roop Randhawaa,6.15.1,2024-06-15 15:14:25,Rogers,iOS,itunes_rss,2025-05-29,1,1,fa76a22ce6be8099bbf7dd14bbf9ff7b
App sucks,Bell app is more user friendly. This is slow and outdated!,1,Mat1034,6.15.1,2024-06-11 19:17:56,Rogers,iOS,itunes_rss,2025-05-29,0,0,3d6e9a797dbd9f36b76e44c76f4693be
Not worth switching to Rogers,"1. Unexpected bills
2. Not follow the plans what we have opted for
3. Poor customer service resolutions on any tickets open.",1,Anoop4872,6.15.1,2024-06-11 12:20:02,Rogers,iOS,itunes_rss,2025-05-29,1,1,25a594c47bc5334fa53b2005bfe98203
Rogers is so bad.,"I’m trying to just play some games on my tv, and I’m not even joking, my internet went down 9 times. In a row. I don’t even care about this app, and I’ve never even used it. I’m using this just to complain. Get a better internet service instead of Roger’s.",1,MintyYTBoi,6.15.1,2024-06-07 15:58:28,Rogers,iOS,itunes_rss,2025-05-29,1,1,18f27fb528efc33a2eed3c3f8ed67055
It’s ok,"The only thing I don’t like is that the section doesn’t stay open and I have to login, it’s kinda annoying",3,Rogers userous,6.15.1,2024-06-07 13:16:26,Rogers,iOS,itunes_rss,2025-05-29,0,0,b4bee859450d787ef725155280083ade
No tiene opción de cambiar idioma,Está en inglés y no tengo la opción de cambiar el Estáen inglés y no tengo la opción de cambiar el idioma,1,jkightnedios,6.15.1,2024-06-06 08:09:22,Rogers,iOS,itunes_rss,2025-05-29,0,0,a3fe1be483db7a3c70951690716fec6d
Rogers app,Can’t get into my Roger’s app,1,NinjaJenn1,6.15.1,2024-06-02 22:58:35,Rogers,iOS,itunes_rss,2025-05-29,0,0,754e9bc6ed4ab7c2efdaaa77cae33893
Canaux,"Nous avons téléphoné x fois pour changer nos canaux anglais pour le français exemple Elle Fiction .. évasion etc et il sont incapable , alors nous sommes très déçus Alors question de temps pour changer de compagnie . Nous voulons être satisfaits avec vous mais c’est impossible d’après les personnes qui nous répond à votre service.",1,Fouirene,6.15.1,2024-06-01 16:54:06,Rogers,iOS,itunes_rss,2025-05-29,0,0,e4ec07f4b207c6fc3257bbe03e1f683a
Horrible company,Rogers in general is a horrible company with the worst customer service ans unstable software . Every person you talk to is hands are tied and no one can help you. They'll just pass you from one person to another.,1,Truth1573,6.15.1,2024-06-01 13:52:34,Rogers,iOS,itunes_rss,2025-05-29,0,0,ecd4034a1bb421ded6e3bb2cb182f0d0
Awesome application,Best application,5,jigsamita,6.15.1,2024-05-31 15:05:00,Rogers,iOS,itunes_rss,2025-05-29,0,0,6137f3357cd97bd390c3896331dd3810
Slow,Very slow app,1,norzan2526,6.15.1,2024-05-31 09:56:02,Rogers,iOS,itunes_rss,2025-05-29,0,0,fd1c26a55e9e3b6fd6b266b65a54bbc4
Horrible service,"My rogers bill is completely incorrect, I’ve spent a total of 3 hours trying to get this issue resolved.  This company has gone to the garbage.!",1,🖤✌🏽😁👌💕😘🤠💕❤️😭🤠😘,6.15.1,2024-05-26 16:12:27,Rogers,iOS,itunes_rss,2025-05-29,0,0,7598ade0eba85477c8cd4a4efdc95e3c
Weak customer service,I didn’t think in Canada we have so weak customer service System 😒,1,hdrdvb,6.15.1,2024-05-26 00:47:28,Rogers,iOS,itunes_rss,2025-05-29,0,0,1a8aa1f9b4c09c7b35a6b7eb87e6b59b
Worst experience,My first experience is worst with rogers when i am there for Transferring my number to rogers they said i got the benefit of international calling when i use that they charge me additional 110 dollars i think that too much and unacceptable.,1,Arry 9940,6.15.1,2024-05-25 08:19:27,Rogers,iOS,itunes_rss,2025-05-29,0,0,1d8bf927fdd0b67f4af43e8a7d25e934
Sometimes buggy and missing some features,"First off, this app is still pretty good, they FINALLY added support to download an eSIM though the app, which still says “something went wrong” every time, but at least it’s hopefully being worked on. A weird bug that seems to always be present is the coverage map. It works for about 3-5 seconds, then says “no network detected” and the map disappears, even though I am definitely connected to a network, it happens on every connection type and on multiple devices. Other than that, it would be cool if you could see how much data you use per day and calls you make like the Public Mobile app. Also dark mode would be cool ;).",4,Aaidenmel,6.15.1,2024-05-24 15:42:21,Rogers,iOS,itunes_rss,2025-05-29,0,0,2b36b2755acfafe2098a42538e6a03e4
It be time to bring the native app,Forget the web app Rogers its not good. Bring back the native version.,2,PlanteMichel,6.15.1,2024-05-24 06:44:32,Rogers,iOS,itunes_rss,2025-05-29,0,0,2f879b9850da54fdccbfdbc5b03e659a
Worstttt provider,The worst provider I’ve chosen. They have almost charged me more that 500dollars in the past 4months. They told me my plan is for 36dollars and they are charging me for 60$. They suspend my service for no reason.,1,Smileyy7,6.15.0,2024-05-23 11:35:07,Rogers,iOS,itunes_rss,2025-05-29,0,0,5317ffc0a3be4af46991ee3d7cec94ff
Charged Late Fee when charge was waived,"Because the computer couldn’t waive the charge and the late fee of $6.10 extra. I have now paid it and will be surprised if I get the credit on my bill. If I am a valued client time will tell.

Must not read the reviews ?  reply stated start using automatic payment.   The payment was not the problem your system that charged a late fee is the problem because you didn’t correct the payment issue (fee waived) within a month that is what caused the late fee.",1,JMerner19,6.14.1,2024-05-23 03:48:53,Rogers,iOS,itunes_rss,2025-05-29,0,0,8a29b6def79697a7bfa1914b53a2bbe6
By far the worst internet service provider,"By far the worst internet provider i have ever seen in all 4 countries that I have lived so far. Every week, atleast 3 days there are internet interruptions and when contacted customer service, they give some excuses and tell us that they will contact later once the issue is resolved. The app is simply a joke, far outdated in usability for a web app.",1,Dina9559,6.15.0,2024-05-22 15:34:18,Rogers,iOS,itunes_rss,2025-05-29,0,0,912ea976e25165ae42231a11057c50d6
This Sucks,"I haven’t been able to track my usage on my phone, tablet or laptop for months and no one at Rogers has been helpful in any way possible. Bet if I go over my limit, they’ll be faster than the Roadrunner to charge me tough",1,Timebandit50,6.15.0,2024-05-22 10:22:42,Rogers,iOS,itunes_rss,2025-05-29,0,0,566bdb946eed2a1dc859c9aa5d558d46
Multiple Logins required,"The app needs an upgrade as it continuously forget my username and password. Then in order to fill in the information, it takes me to an external webpage to login instead of the app itself. I am consistently annoyed at how many times I have to reset my password because the app keeps getting reset. Rogers, you have so much money find good developers and fix this ASAP.",1,furure employee,6.15.0,2024-05-22 08:40:37,Rogers,iOS,itunes_rss,2025-05-29,0,0,5bd5b2c6ab7c5a115eaf03b0d3284a85
They are thieves and try to bill me extra every single bill.,Deserve none of my money,1,Brennan lloyd,6.14.1,2024-05-21 11:51:33,Rogers,iOS,itunes_rss,2025-05-29,0,0,7b44d76a16a31cf1d63c83648deb280f
Website is slow and fails,"I have tried several times to order a phone. I get through the site but it lags so very time consuming.
Then I get to the end and states something wrong with sire, try again.
I’ve tried 4 times.",1,Dashderksen,6.14.1,2024-05-20 21:03:01,Rogers,iOS,itunes_rss,2025-05-29,0,0,4e34bd803cffee7df67c57e052870956
Over charged my account,I have been abroad for the last 10 months for surgery as I have cancer. I didn’t realize that in this time my visa had gone to its limit. Rogers still charged me $50 every time a payment of $39 didn’t go through. When u see no activity on my account. No calls no msgs happening. Why didn’t u cutoff the service instead of charging me all this amount. Every time I try to get customer care online they can’t help me. I have been loyal customer to Fido for over 10 years and this is the thanks I get,1,Preet1678,6.14.1,2024-05-20 03:36:39,Rogers,iOS,itunes_rss,2025-05-29,0,0,5f1a11d477dd0350f15b1523dd365680
Needs lots of improvement,I don’t know what happen but this app doesn’t work anymore! It’s frustrating.,1,Cai Perez,6.14.1,2024-05-17 12:59:34,Rogers,iOS,itunes_rss,2025-05-29,0,0,cc5a4a37ee84f6b593ca70d99d4c995d
Trash,Not with it.,1,I miss her deadly,6.14.1,2024-05-17 07:19:30,Rogers,iOS,itunes_rss,2025-05-29,0,0,892c45094e890568aad35967cbfb76d0
Always Signed Out,Always signs me out after a few days of not visiting the app and overall not as smooth as when I had Bell which was an amazing app. Only reason I’m with Rogers is cuz it’s cheaper 😂,3,WylyHyde,6.14.1,2024-05-16 13:44:25,Rogers,iOS,itunes_rss,2025-05-29,0,0,c494df46fd63d8478e0dd3b412efea64
Leduc store,Great people very helpful plan is absolutely affordable extremely pleased,5,mummadogg,6.14.1,2024-05-15 14:00:37,Rogers,iOS,itunes_rss,2025-05-29,0,0,7c338eb3ef289b2d7dd80c76ab86cd49
Rogers ignite TV biggest rip off,"Was told by customer retention it was the best cheaper not true not even close lots of problems too expensive Bell Fibe amazing
Rogers ignite is not up to par terrible worst network in Canada and most expensive",1,Sebt2456,6.14.1,2024-05-13 08:54:44,Rogers,iOS,itunes_rss,2025-05-29,0,0,085d084047d537ab4cb70c9843ae3afe
Customer service,Always the best,5,vinny tesoro,6.14.1,2024-05-12 14:40:08,Rogers,iOS,itunes_rss,2025-05-29,0,0,19b9f4318eb6be882c2dc3e212727e0a
I guess they needed to make a fake review to cover all the bad from before,"This is not an app, it is merely a shortcut to their webpage, grossly unsecured. They open a web page to introduce your password. It is just a matter of time until some bad guy figure it out how to highjack that. No biometric login possible, no 2fa, just an invitation for the hankers to steal your personal information. This shouldn’t be even allowed on the AppStore. Rogers is the most careless company with customer information.",1,zorin1960,6.14.1,2024-05-10 12:49:11,Rogers,iOS,itunes_rss,2025-05-29,0,0,0e866b9ccb73bdcf173e3ecec7f492a3
Worst customer service ever,I am trying to accept an email offer to increase service but no one can help. I have been hung up on 3 times and waiting for a call back from the complaint centre for days!,1,😡 Juju🤬,6.14.1,2024-05-10 04:48:50,Rogers,iOS,itunes_rss,2025-05-29,0,0,aef4cb4fbb5611900f50655bf17d015b
Services,Great services,5,63summertime,6.14.1,2024-05-09 14:46:18,Rogers,iOS,itunes_rss,2025-05-29,0,0,0deb359c6086c4ab8f8af0b2d76f8344
Rogers sucks,I hate Roger’s,1,kaoties1988,6.14.1,2024-05-08 18:18:55,Rogers,iOS,itunes_rss,2025-05-29,0,0,56a343ce96401f14364e031f86e08fc4
Not friendly to use,Not friendly to use,1,Clari.O,6.14.1,2024-05-06 14:55:43,Rogers,iOS,itunes_rss,2025-05-29,0,0,858ab873dde5bb2d0dd55d4b1083314e
Mobile + ignite,Prices and services are pretty much the same with every provider. Where Rogers has them beat is in the customer service. A+. I’ve been told the horror stories but have not yet experienced any.,5,mcrobbins72,6.14.1,2024-05-06 03:42:26,Rogers,iOS,itunes_rss,2025-05-29,0,0,27739098fe612d44b14cca7ec4359ebb
Scam Network for International student,"Please avoid this network as a new person to Canada, most especially if you are an international student. I was deceived by Rogers to take up a plan that they had for international students, thinking it was cheap but ended paying triple of what others were paying for over a year with less value.
Their intension is to scam new comers since we are not use to the system here.
I regret using Rogers for over a year with less value, and I was always over billed.",1,Sandstormbliss,6.14.1,2024-05-03 20:30:18,Rogers,iOS,itunes_rss,2025-05-29,0,0,d3c88ed52656a3042bdf9ef4c559f728
Dumpster TV/Internet platform ROGERs,tRump’s Rogers Wilco with META Platforms in North America,1,Mofichi1,6.14.1,2024-05-03 13:55:36,Rogers,iOS,itunes_rss,2025-05-29,0,0,316b531ff831e4e5c714b175fc951ead
Slow update,Very slow update,2,Rogersslow,6.14.1,2024-05-03 00:36:59,Rogers,iOS,itunes_rss,2025-05-29,0,0,241a6b4899151fb48a140443df8a5888
Not dependable,"The app continues to not provide accurate updates on my data usage. 3 days after the end of my billing cycle the GB if data left to me has still not been reset. Previously, I’ve had to remove the app then download again from the App Store for it reset. I’m off to try that again!",3,Discerning Meteoroligist Guy,6.14.1,2024-05-02 10:20:10,Rogers,iOS,itunes_rss,2025-05-29,0,0,d6a8f320733cecd7330237e18ccc75fe
Loyalty,I’ve been a loyal customer since the early 90s. Always satisfied.,5,Luvbert,6.14.1,2024-05-02 04:00:12,Rogers,iOS,itunes_rss,2025-05-29,0,0,1c4369c5bde5cdbad11d1e6ffeb3bbc8
Making payment,I made a payment after I completed still showing the balance did not show zero balance after making payments,1,costalescj,6.14.1,2024-05-01 23:43:46,Rogers,iOS,itunes_rss,2025-05-29,0,0,2373891546cf5a9b03ca81697e15b1b6
Good service,Amazing networking,5,Rasheedoba,6.14.1,2024-05-01 14:53:40,Rogers,iOS,itunes_rss,2025-05-29,0,0,022577f9006f56ca99466dc7de26689f
Review,Wait for hours to talk to someone and still not getting the answer,1,Joe kumi,6.14.1,2024-04-28 15:23:17,Rogers,iOS,itunes_rss,2025-05-29,0,0,7fae188d68b55177783d17678ae52371
since 4 months regarding billing issues still no solution from rogers. total mental harassment.,Frustrating and unethical behaviour from representative..,1,1567R,6.14.1,2024-04-28 11:28:58,Rogers,iOS,itunes_rss,2025-05-29,0,0,e4f4046532cb3aa9b9272e8a3ee773f9
Ted is rolling in his grave,"One of the most unreliable and inconsistent apps I have ever used. 
Positive reviews of this abomination must have come from threatened Rogers lap dogs. 
Constant crashes and outages. 
As a Rogers customer with multiple devices on their network and spending more than $600 per month, I would have expected some consistency. 
Website is ok but this app is not good for much",1,Sammy YYZ,6.14.1,2024-04-28 05:55:52,Rogers,iOS,itunes_rss,2025-05-29,0,0,9d90b1873d2f200dd773426386700350
Worst app I have experienced,Slow,1,Christou4420,6.14.1,2024-04-27 17:29:51,Rogers,iOS,itunes_rss,2025-05-29,0,0,55b7c04ed8045acc9461d1ac28cece00
Considering cancelling my services,"Rogers is so overpriced, half the time I barley have service even though Rogers is supposed to have the best. As well as my tv service always just blanking & restarting multiple times a day. 

Horrible service & experiences over all.",1,Courtneyl77,6.14.1,2024-04-27 11:12:57,Rogers,iOS,itunes_rss,2025-05-29,0,0,9c684090fff615ffb1d719199e1b5b02
Garbage company,"Extremely bad service, they are robbers, love to threaten you to give them money if they have mistake first. They really like to push you to a corner, trust me, it is the worst.",1,Lindrac,6.14.1,2024-04-26 18:06:51,Rogers,iOS,itunes_rss,2025-05-29,0,0,e41ac7a4a52fccfc861a60e7f5765ecc
Fail to update,"App sucks, never update the accounts",1,Devo7996,6.14.1,2024-04-26 11:52:35,Rogers,iOS,itunes_rss,2025-05-29,0,0,8c33e0fd9be509d5018d9b8e8464c773
What the hell is going on??? Update…,"Someone there must’ve seen my review & others that must’ve reported it also as my data usage & everything else now comes up without a hitch.  I must say though this app & others out there for iPhone, these constant “updates” for these “apps” is getting really annoying! It’s no wonder when Rogers updated their app this happened. Constant updates less than from the previous one less a month before seems overtly overkill especially when there was nothing wrong with the previous version to begin with.  Old review—>>What the hell is going on??? I can’t get in to view my usage data. I go to sign in & get “ open chat in”???? What is this??? Another “upgrade??” If it works leave it alone! Nothing works.",3,Iliketocook,6.14.1,2024-04-25 10:29:36,Rogers,iOS,itunes_rss,2025-05-29,0,0,a4e5837ef9c3c4c1452eddc89dbc901e
Can’t login,"Ever since the update there’s something wrong with the app Please fix!
I only get blank screen option to cancel and reload at sign in. Same issue with my HomeConnect app! 
Please fix these issues",5,Belaclan,6.14.1,2024-04-24 06:14:30,Rogers,iOS,itunes_rss,2025-05-29,0,0,6e17b7984051f8e70e9e458ffbd8807c
Network issue,"In Calgary North East surrounding areas network issues almost 4-5 years Skyview, cornerstone, Cityscape, Redstone areas",1,Amrit Parhar,6.14.1,2024-04-23 16:10:31,Rogers,iOS,itunes_rss,2025-05-29,0,0,edeb705105229834c3a3d9c0496f7e50
Can’t open after latest update,"Hello Rogers

Something is wrong with the app it won’t connect to the sign page so as to connect to the app for login after you have touched sign in",5,mscarps,6.14.1,2024-04-22 01:40:55,Rogers,iOS,itunes_rss,2025-05-29,0,0,73b4531e5b72ca2a87a0557d0a4bf05a
Awesome service,"Awesome network and always good service from rogers customer service.
Thanks to rogers team.",5,Singh 28,6.14.1,2024-04-21 21:14:32,Rogers,iOS,itunes_rss,2025-05-29,0,0,de3df7c07b768c7804fd6d58d1e26e3c
Issues,I click on ur app and now only opens chat file cant log in??,1,Noula1,6.14.1,2024-04-21 21:05:28,Rogers,iOS,itunes_rss,2025-05-29,0,0,a9f2cfd43e0860aa03fa0b818017ad85
Blind Guy,"Wifi is fine. 
Home connect does not will not recognize wifi is fine. 
Never ending problems 
Pods work everything fine. Will not recognize wifi is working correctly. 
Unconscionable Rogers.",1,Hawker boss,6.14.1,2024-04-21 18:49:29,Rogers,iOS,itunes_rss,2025-05-29,0,0,5055b862046ac68bf8e854a025f19d50
Please Bring A Native iPad Version!,I’d love a native iPad optimized version of this app as it’d be better on a big screen to get stuff done in the app! Otherwise the app is pretty good!,4,ToddWorld,6.14.1,2024-04-21 14:08:49,Rogers,iOS,itunes_rss,2025-05-29,0,0,12314d522fa34a2dbe115135d4df0123
App does not work.,Since the last update the app has been very irratic. Currently when I log in I am stuck on the chat download screen and nothing I do can seem to allow me to log in normally. Have deleted and reloaded the app - nothing works.,1,lotsaD,6.14.1,2024-04-20 15:42:27,Rogers,iOS,itunes_rss,2025-05-29,0,0,6fb0919bcdb0a109c9f1d111464baf03
bad network,rogers network is bad since its switched to 5g,1,raja 2829,6.14.1,2024-04-17 08:52:39,Rogers,iOS,itunes_rss,2025-05-29,0,0,5bcc73ee5e6d18d6427622b356183295
Boooooo,"Glitchy, slow, unreliable and all around giant disappointment from one of the two major telecommunications companies that hold a monopoly in Canada. Seems par for the course for Rogers products; over priced, under performing and if you have all day to remain on hold, when you finally get through to an employee, don’t expect a solution! Booooo Rogers Home Monitoring app, booooooo!",1,Shinkicker138,6.14.1,2024-04-16 21:03:32,Rogers,iOS,itunes_rss,2025-05-29,2,2,b2ba3fb69826a63cbf9377eca6a6dff1
